ruid,rid,start_date,end_date
2272.0,135.0,7/3/2022,7/7/2022
2273.0,338.0,11/3/2020,11/15/2020
2274.0,398.0,2/17/2021,2/20/2021
2275.0,208.0,5/16/2019,5/22/2019
2276.0,107.0,2/16/2021,3/1/2021
2277.0,174.0,1/30/2020,2/5/2020
2278.0,80.0,8/22/2020,9/3/2020
2279.0,397.0,11/13/2023,11/16/2023
2280.0,58.0,3/14/2021,3/25/2021
2281.0,406.0,11/8/2022,11/21/2022
2283.0,92.0,9/30/2022,10/13/2022
2284.0,96.0,5/18/2021,6/1/2021
2285.0,180.0,2/26/2021,3/4/2021
2286.0,267.0,9/6/2019,9/14/2019
2288.0,305.0,2/7/2019,2/20/2019
2290.0,304.0,4/15/2021,4/27/2021
2291.0,193.0,2/20/2023,2/23/2023
2292.0,347.0,11/1/2019,11/4/2019
2294.0,329.0,10/18/2022,10/27/2022
2295.0,295.0,2/25/2022,3/4/2022
2296.0,329.0,10/4/2020,10/8/2020
2298.0,239.0,7/21/2020,7/25/2020
2299.0,34.0,6/3/2021,6/17/2021
2300.0,245.0,5/5/2020,5/9/2020
2301.0,208.0,5/13/2020,5/27/2020
2303.0,353.0,2/19/2021,2/25/2021
2304.0,139.0,10/13/2022,10/26/2022
2305.0,253.0,7/31/2020,8/12/2020
2306.0,247.0,2/23/2019,3/7/2019
2307.0,217.0,6/6/2020,6/15/2020
2308.0,39.0,5/22/2021,6/4/2021
2309.0,211.0,5/4/2020,5/18/2020
2310.0,342.0,5/23/2023,5/27/2023
2311.0,44.0,11/21/2019,11/24/2019
2312.0,256.0,4/16/2023,4/22/2023
2313.0,173.0,3/29/2022,4/5/2022
2314.0,433.0,2/3/2021,2/12/2021
2315.0,137.0,2/13/2022,2/16/2022
2316.0,82.0,5/18/2022,5/31/2022
2317.0,246.0,3/25/2019,4/4/2019
2318.0,316.0,11/7/2019,11/16/2019
2320.0,70.0,2/12/2022,2/18/2022
2321.0,448.0,11/11/2023,11/15/2023
2322.0,24.0,11/22/2022,12/6/2022
2323.0,131.0,5/10/2019,5/24/2019
2324.0,105.0,5/24/2021,5/27/2021
2325.0,200.0,8/6/2023,8/14/2023
2326.0,75.0,2/28/2023,3/14/2023
2327.0,69.0,11/26/2021,11/29/2021
2329.0,289.0,5/18/2022,5/27/2022
2331.0,45.0,10/19/2019,10/24/2019
2332.0,115.0,2/7/2021,2/12/2021
2333.0,132.0,2/22/2022,2/27/2022
2335.0,99.0,12/16/2021,12/19/2021
2336.0,437.0,3/16/2020,3/26/2020
2337.0,388.0,10/29/2019,11/12/2019
2338.0,305.0,9/30/2023,10/8/2023
2339.0,327.0,12/28/2022,1/10/2023
2340.0,121.0,3/4/2019,3/14/2019
2341.0,222.0,7/1/2020,7/4/2020
2342.0,439.0,11/22/2022,12/6/2022
2343.0,218.0,8/28/2023,9/4/2023
2344.0,77.0,8/16/2021,8/23/2021
2345.0,136.0,7/22/2021,7/25/2021
2346.0,301.0,10/15/2022,10/18/2022
2347.0,351.0,9/30/2023,10/12/2023
2348.0,315.0,5/26/2020,6/2/2020
2349.0,449.0,12/7/2021,12/11/2021
2351.0,225.0,8/9/2022,8/17/2022
2355.0,125.0,12/12/2022,12/22/2022
2356.0,73.0,6/10/2021,6/20/2021
2357.0,211.0,11/27/2023,12/11/2023
2359.0,81.0,2/14/2019,2/26/2019
2360.0,169.0,10/17/2020,10/23/2020
2361.0,284.0,11/16/2023,11/21/2023
2362.0,355.0,1/14/2023,1/26/2023
2363.0,109.0,4/7/2019,4/17/2019
2364.0,229.0,7/19/2020,7/29/2020
2366.0,301.0,6/18/2020,6/30/2020
2367.0,312.0,6/4/2020,6/16/2020
2368.0,317.0,2/27/2021,3/6/2021
2369.0,232.0,1/25/2023,1/30/2023
2370.0,39.0,1/27/2024,2/7/2024
2371.0,420.0,7/8/2020,7/14/2020
2373.0,355.0,2/16/2022,2/21/2022
2374.0,393.0,6/11/2020,6/17/2020
2375.0,99.0,5/9/2021,5/21/2021
2376.0,60.0,4/18/2019,4/24/2019
2378.0,256.0,10/15/2023,10/22/2023
2379.0,79.0,11/1/2019,11/6/2019
2381.0,250.0,12/22/2021,1/1/2022
2383.0,215.0,10/20/2023,10/29/2023
2384.0,309.0,1/20/2022,1/28/2022
2386.0,369.0,12/17/2023,12/25/2023
2388.0,398.0,7/20/2021,7/24/2021
2389.0,95.0,7/11/2022,7/24/2022
2391.0,120.0,8/16/2019,8/27/2019
2392.0,240.0,8/25/2022,9/2/2022
2393.0,357.0,6/30/2022,7/5/2022
2395.0,3.0,11/27/2022,12/11/2022
2397.0,294.0,5/12/2021,5/21/2021
2398.0,333.0,4/16/2020,4/20/2020
2400.0,213.0,10/1/2019,10/9/2019
2401.0,295.0,6/29/2021,7/10/2021
2402.0,290.0,3/14/2023,3/17/2023
2403.0,414.0,7/31/2020,8/12/2020
2404.0,269.0,9/2/2023,9/10/2023
2405.0,80.0,5/26/2019,6/4/2019
2406.0,398.0,7/13/2021,7/23/2021
2408.0,219.0,10/5/2020,10/14/2020
2409.0,254.0,8/14/2021,8/24/2021
2410.0,13.0,3/9/2022,3/12/2022
2411.0,401.0,4/30/2023,5/14/2023
2412.0,446.0,9/21/2023,9/26/2023
2413.0,130.0,8/13/2021,8/25/2021
2414.0,175.0,10/18/2019,10/27/2019
2416.0,269.0,10/7/2020,10/12/2020
2417.0,262.0,4/18/2021,4/30/2021
2418.0,386.0,9/4/2020,9/11/2020
2420.0,211.0,11/29/2022,12/10/2022
2421.0,183.0,1/17/2021,1/22/2021
2424.0,229.0,9/24/2020,10/6/2020
2425.0,136.0,11/8/2022,11/21/2022
2426.0,366.0,5/29/2019,6/11/2019
2427.0,365.0,12/3/2021,12/17/2021
2428.0,147.0,8/23/2023,8/28/2023
2430.0,268.0,5/12/2023,5/22/2023
2431.0,26.0,9/4/2023,9/18/2023
2432.0,53.0,1/26/2019,2/8/2019
2433.0,146.0,4/11/2020,4/22/2020
2434.0,108.0,9/25/2022,10/2/2022
2435.0,82.0,1/18/2023,2/1/2023
2436.0,251.0,2/26/2023,3/2/2023
2437.0,290.0,5/31/2021,6/10/2021
2438.0,171.0,3/14/2021,3/18/2021
2439.0,21.0,12/20/2023,1/2/2024
2440.0,11.0,8/2/2022,8/8/2022
2441.0,95.0,8/23/2022,8/28/2022
2442.0,239.0,5/18/2022,5/27/2022
2443.0,449.0,12/27/2019,1/6/2020
2445.0,198.0,8/5/2019,8/16/2019
2446.0,187.0,7/28/2023,8/2/2023
2448.0,267.0,1/1/2023,1/6/2023
2449.0,94.0,9/24/2023,9/28/2023
2450.0,13.0,5/1/2020,5/14/2020
2452.0,144.0,4/23/2020,4/28/2020
2453.0,64.0,3/29/2023,4/2/2023
2455.0,208.0,5/28/2020,6/7/2020
2456.0,177.0,12/3/2021,12/17/2021
2457.0,344.0,2/26/2022,3/5/2022
2458.0,425.0,6/23/2019,7/5/2019
2459.0,49.0,7/4/2022,7/8/2022
2460.0,256.0,9/14/2021,9/24/2021
2461.0,315.0,3/24/2021,4/3/2021
2462.0,367.0,11/5/2021,11/17/2021
2464.0,387.0,7/4/2019,7/10/2019
2466.0,406.0,4/24/2022,5/7/2022
2467.0,189.0,3/10/2020,3/19/2020
2468.0,201.0,5/20/2023,5/31/2023
2469.0,129.0,6/6/2020,6/15/2020
2470.0,234.0,4/10/2023,4/18/2023
2471.0,134.0,10/26/2023,11/4/2023
2472.0,254.0,10/20/2023,11/2/2023
2473.0,11.0,12/29/2020,1/9/2021
2474.0,234.0,7/1/2020,7/13/2020
2475.0,422.0,1/25/2023,2/5/2023
2476.0,70.0,2/26/2023,3/2/2023
2477.0,90.0,2/7/2021,2/12/2021
2478.0,348.0,3/23/2023,4/6/2023
2479.0,38.0,11/30/2020,12/11/2020
2480.0,323.0,7/28/2020,8/8/2020
2481.0,120.0,6/11/2019,6/23/2019
2483.0,180.0,4/17/2023,4/30/2023
2484.0,157.0,8/31/2019,9/9/2019
2486.0,399.0,10/29/2019,11/12/2019
2487.0,10.0,6/7/2023,6/13/2023
2488.0,432.0,2/11/2023,2/22/2023
2489.0,188.0,5/11/2021,5/16/2021
2490.0,173.0,9/12/2020,9/24/2020
2491.0,364.0,10/22/2023,10/30/2023
2492.0,316.0,8/17/2023,8/22/2023
2493.0,177.0,6/17/2021,6/20/2021
2495.0,15.0,5/27/2022,6/2/2022
2496.0,442.0,6/26/2023,7/5/2023
2497.0,198.0,10/20/2023,11/3/2023
2498.0,99.0,12/3/2020,12/16/2020
2499.0,44.0,2/16/2019,2/26/2019
2500.0,166.0,12/23/2023,1/2/2024
2501.0,263.0,1/22/2022,1/25/2022
2502.0,420.0,3/22/2023,4/1/2023
2503.0,403.0,9/16/2023,9/20/2023
2504.0,43.0,11/14/2020,11/20/2020
2505.0,89.0,10/1/2023,10/5/2023
2506.0,118.0,8/12/2021,8/22/2021
2507.0,396.0,6/3/2021,6/17/2021
2508.0,126.0,3/29/2020,4/1/2020
2509.0,202.0,1/28/2019,1/31/2019
2510.0,305.0,2/19/2019,2/23/2019
2513.0,98.0,4/23/2020,4/28/2020
2514.0,51.0,5/31/2023,6/14/2023
2515.0,36.0,12/30/2023,1/7/2024
2517.0,24.0,1/22/2023,2/4/2023
2520.0,61.0,4/5/2021,4/11/2021
2521.0,18.0,4/7/2019,4/17/2019
2522.0,271.0,1/18/2022,1/23/2022
2523.0,431.0,10/13/2019,10/19/2019
2524.0,258.0,8/16/2019,8/27/2019
2525.0,424.0,12/22/2021,12/28/2021
2526.0,183.0,9/5/2021,9/14/2021
2527.0,325.0,9/24/2020,10/6/2020
2528.0,396.0,11/4/2023,11/7/2023
2530.0,435.0,9/7/2022,9/18/2022
2531.0,167.0,8/21/2022,9/2/2022
2532.0,161.0,3/17/2023,3/30/2023
2533.0,448.0,6/22/2020,6/25/2020
2534.0,157.0,5/14/2021,5/18/2021
2536.0,306.0,8/23/2021,9/5/2021
2537.0,329.0,5/25/2020,6/1/2020
2538.0,13.0,10/28/2019,11/7/2019
2539.0,3.0,1/30/2023,2/13/2023
2540.0,430.0,5/3/2020,5/12/2020
2541.0,431.0,7/29/2019,8/3/2019
2543.0,286.0,4/14/2019,4/26/2019
2544.0,187.0,1/24/2021,2/3/2021
2545.0,33.0,6/12/2022,6/16/2022
2546.0,129.0,10/5/2019,10/16/2019
2547.0,262.0,10/20/2023,11/3/2023
2548.0,39.0,5/30/2021,6/2/2021
2549.0,142.0,7/22/2023,7/27/2023
2550.0,224.0,4/13/2023,4/21/2023
2552.0,187.0,11/19/2019,12/1/2019
2553.0,141.0,12/1/2020,12/8/2020
2554.0,426.0,8/23/2022,9/5/2022
2555.0,335.0,3/29/2021,4/6/2021
2556.0,187.0,1/14/2020,1/28/2020
2558.0,164.0,3/26/2023,4/8/2023
2560.0,123.0,11/18/2021,11/23/2021
2561.0,80.0,10/11/2023,10/18/2023
2562.0,378.0,2/2/2021,2/14/2021
2564.0,397.0,2/8/2021,2/18/2021
2565.0,127.0,6/25/2019,7/2/2019
2567.0,7.0,5/15/2023,5/28/2023
2569.0,50.0,6/11/2021,6/17/2021
2570.0,288.0,5/25/2020,5/30/2020
2571.0,91.0,9/11/2021,9/24/2021
2572.0,123.0,4/23/2022,5/3/2022
2573.0,16.0,2/19/2021,2/25/2021
2574.0,360.0,5/5/2023,5/12/2023
2575.0,392.0,12/25/2023,1/5/2024
2576.0,22.0,7/13/2020,7/21/2020
2578.0,407.0,12/22/2021,12/28/2021
2580.0,165.0,5/23/2023,5/27/2023
2581.0,421.0,8/9/2022,8/17/2022
2582.0,430.0,4/28/2019,5/6/2019
2583.0,296.0,6/13/2020,6/27/2020
2585.0,407.0,5/30/2023,6/7/2023
2586.0,118.0,3/26/2022,4/5/2022
2587.0,204.0,9/9/2020,9/14/2020
2588.0,82.0,1/30/2024,2/11/2024
2589.0,10.0,9/9/2020,9/14/2020
2590.0,105.0,12/28/2023,1/6/2024
2591.0,146.0,5/12/2021,5/16/2021
2592.0,280.0,1/1/2024,1/4/2024
2594.0,320.0,7/15/2023,7/18/2023
2595.0,208.0,4/18/2019,4/24/2019
2596.0,70.0,8/10/2021,8/14/2021
2597.0,316.0,8/26/2023,9/9/2023
2598.0,51.0,11/18/2023,11/22/2023
2599.0,290.0,4/26/2021,4/30/2021
2601.0,33.0,11/27/2022,12/7/2022
2602.0,52.0,6/2/2020,6/13/2020
2603.0,52.0,3/30/2021,4/6/2021
2604.0,56.0,7/10/2021,7/13/2021
2605.0,358.0,3/9/2022,3/12/2022
2606.0,28.0,9/6/2023,9/17/2023
2607.0,230.0,5/13/2021,5/18/2021
2608.0,12.0,6/4/2019,6/15/2019
2609.0,378.0,2/15/2022,3/1/2022
2612.0,304.0,9/11/2021,9/24/2021
2613.0,284.0,1/1/2023,1/6/2023
2614.0,162.0,2/10/2021,2/17/2021
2615.0,390.0,8/13/2021,8/25/2021
2616.0,177.0,12/23/2023,1/2/2024
2617.0,436.0,8/13/2021,8/25/2021
2618.0,281.0,5/25/2020,5/30/2020
2619.0,5.0,4/1/2021,4/6/2021
2620.0,30.0,12/16/2021,12/24/2021
2621.0,332.0,4/13/2023,4/20/2023
2622.0,319.0,2/26/2021,3/6/2021
2623.0,264.0,12/24/2019,1/1/2020
2624.0,51.0,3/29/2021,4/6/2021
2625.0,304.0,3/16/2019,3/30/2019
2626.0,419.0,2/4/2023,2/10/2023
2627.0,41.0,4/17/2022,4/21/2022
2628.0,447.0,3/10/2022,3/15/2022
2630.0,246.0,10/6/2019,10/19/2019
2632.0,361.0,8/14/2021,8/18/2021
2633.0,45.0,2/17/2021,2/20/2021
2634.0,97.0,10/12/2020,10/16/2020
2635.0,170.0,2/21/2020,2/28/2020
2636.0,251.0,1/19/2022,1/24/2022
2637.0,110.0,6/23/2021,6/26/2021
2638.0,57.0,2/21/2020,2/28/2020
2640.0,95.0,11/27/2022,12/7/2022
2641.0,161.0,5/8/2022,5/15/2022
2642.0,380.0,9/3/2021,9/11/2021
2643.0,43.0,11/10/2023,11/14/2023
2644.0,189.0,3/24/2021,4/3/2021
2646.0,67.0,5/16/2019,5/24/2019
2647.0,220.0,11/22/2020,11/27/2020
2648.0,236.0,1/1/2023,1/13/2023
2649.0,176.0,7/3/2022,7/7/2022
2650.0,441.0,7/14/2020,7/26/2020
2651.0,432.0,9/30/2023,10/8/2023
2652.0,432.0,7/12/2020,7/23/2020
2653.0,144.0,2/10/2023,2/19/2023
2655.0,381.0,1/15/2023,1/21/2023
2656.0,187.0,3/20/2022,3/25/2022
2657.0,352.0,1/28/2023,2/10/2023
2659.0,111.0,3/7/2021,3/18/2021
2660.0,241.0,10/5/2021,10/15/2021
2661.0,121.0,11/17/2022,11/27/2022
2662.0,133.0,12/2/2021,12/11/2021
2663.0,176.0,4/23/2023,5/4/2023
2664.0,316.0,4/7/2023,4/13/2023
2665.0,133.0,5/18/2021,5/25/2021
2666.0,124.0,2/5/2019,2/9/2019
2667.0,368.0,12/6/2021,12/20/2021
2669.0,230.0,2/7/2020,2/12/2020
2671.0,252.0,2/20/2019,2/28/2019
2672.0,183.0,1/15/2020,1/26/2020
2673.0,189.0,5/18/2020,5/22/2020
2674.0,341.0,12/15/2019,12/20/2019
2675.0,394.0,4/17/2020,4/30/2020
2676.0,171.0,1/16/2021,1/21/2021
2677.0,249.0,4/29/2023,5/9/2023
2678.0,389.0,1/14/2020,1/24/2020
2679.0,54.0,4/26/2023,5/4/2023
2680.0,216.0,6/24/2022,7/2/2022
2681.0,137.0,6/9/2022,6/22/2022
2682.0,107.0,6/27/2020,7/3/2020
2684.0,372.0,1/29/2021,2/2/2021
2685.0,38.0,3/1/2019,3/7/2019
2686.0,123.0,12/21/2019,12/24/2019
2687.0,308.0,8/4/2021,8/10/2021
2688.0,137.0,9/4/2020,9/18/2020
2689.0,449.0,2/2/2019,2/7/2019
2690.0,60.0,5/13/2020,5/27/2020
2691.0,333.0,5/28/2019,6/9/2019
2692.0,10.0,1/9/2023,1/15/2023
2694.0,167.0,5/13/2023,5/19/2023
2696.0,177.0,12/28/2023,1/6/2024
2697.0,131.0,7/13/2019,7/18/2019
2698.0,372.0,3/23/2019,4/2/2019
2700.0,167.0,7/25/2021,7/30/2021
2701.0,103.0,8/13/2019,8/26/2019
2703.0,173.0,1/3/2024,1/11/2024
2704.0,205.0,1/24/2020,1/28/2020
2705.0,100.0,11/29/2019,12/8/2019
2706.0,416.0,9/15/2021,9/26/2021
2707.0,331.0,4/5/2021,4/11/2021
2708.0,303.0,6/25/2023,6/28/2023
2709.0,44.0,7/21/2019,7/30/2019
2712.0,254.0,3/11/2021,3/23/2021
2713.0,97.0,12/14/2020,12/28/2020
2715.0,392.0,6/7/2023,6/13/2023
2717.0,443.0,3/14/2021,3/25/2021
2718.0,423.0,7/25/2021,7/30/2021
2719.0,434.0,11/17/2019,11/20/2019
2720.0,163.0,3/16/2020,3/27/2020
2722.0,293.0,12/15/2021,12/24/2021
2723.0,188.0,11/18/2021,12/2/2021
2725.0,291.0,3/29/2023,4/2/2023
2726.0,173.0,6/1/2019,6/11/2019
2727.0,177.0,7/19/2020,7/24/2020
2728.0,358.0,10/22/2022,10/26/2022
2729.0,135.0,9/3/2021,9/12/2021
2731.0,251.0,9/17/2021,9/28/2021
2733.0,291.0,1/9/2024,1/14/2024
2735.0,296.0,2/26/2021,3/4/2021
2736.0,57.0,11/30/2020,12/9/2020
2737.0,429.0,6/22/2021,7/6/2021
2739.0,323.0,8/16/2019,8/21/2019
2740.0,30.0,8/3/2023,8/8/2023
2741.0,323.0,5/31/2021,6/10/2021
2742.0,313.0,12/16/2023,12/20/2023
2743.0,210.0,9/26/2023,9/29/2023
2744.0,379.0,1/25/2023,1/30/2023
2745.0,363.0,6/12/2022,6/16/2022
2747.0,43.0,10/17/2023,10/20/2023
2748.0,39.0,12/10/2021,12/21/2021
2749.0,423.0,4/5/2021,4/10/2021
2750.0,236.0,2/26/2021,3/4/2021
2751.0,46.0,6/21/2022,6/29/2022
2752.0,434.0,11/30/2022,12/9/2022
2753.0,47.0,1/15/2020,1/26/2020
2754.0,47.0,10/3/2020,10/15/2020
2755.0,364.0,4/19/2021,4/22/2021
2757.0,401.0,1/24/2020,1/28/2020
2758.0,15.0,1/29/2023,2/1/2023
2760.0,442.0,6/13/2020,6/27/2020
2762.0,132.0,8/27/2020,9/9/2020
2763.0,315.0,11/27/2021,12/8/2021
2764.0,309.0,3/7/2019,3/17/2019
2765.0,357.0,6/9/2023,6/14/2023
2766.0,73.0,11/26/2022,12/1/2022
2767.0,324.0,3/12/2023,3/24/2023
2769.0,120.0,7/31/2019,8/8/2019
2770.0,78.0,2/18/2022,2/21/2022
2771.0,217.0,1/11/2020,1/19/2020
2772.0,390.0,7/22/2023,7/27/2023
2773.0,230.0,1/19/2022,1/29/2022
2774.0,246.0,4/18/2019,4/24/2019
2775.0,377.0,11/6/2019,11/10/2019
2777.0,188.0,10/12/2021,10/15/2021
2778.0,9.0,3/4/2020,3/17/2020
2779.0,93.0,1/24/2019,2/4/2019
2780.0,339.0,3/14/2021,3/25/2021
2781.0,350.0,10/19/2023,10/26/2023
2782.0,128.0,11/26/2021,11/29/2021
2783.0,283.0,7/15/2021,7/23/2021
2784.0,430.0,10/4/2020,10/8/2020
2785.0,45.0,11/5/2019,11/12/2019
2786.0,198.0,10/15/2023,10/22/2023
2787.0,63.0,7/4/2022,7/17/2022
2788.0,320.0,11/12/2021,11/16/2021
2789.0,305.0,3/25/2023,4/8/2023
2790.0,364.0,8/28/2023,9/9/2023
2791.0,362.0,6/25/2023,6/28/2023
2792.0,347.0,9/9/2021,9/23/2021
2793.0,117.0,3/19/2022,3/31/2022
2794.0,358.0,1/19/2022,1/29/2022
2795.0,46.0,6/9/2023,6/18/2023
2796.0,27.0,6/26/2023,7/3/2023
2797.0,358.0,3/12/2021,3/23/2021
2798.0,287.0,10/5/2022,10/11/2022
2799.0,147.0,9/29/2020,10/6/2020
2801.0,62.0,3/26/2022,4/8/2022
2802.0,93.0,8/8/2022,8/15/2022
2804.0,217.0,2/18/2020,2/21/2020
2805.0,254.0,10/5/2021,10/15/2021
2806.0,147.0,7/31/2022,8/11/2022
2807.0,289.0,4/16/2021,4/21/2021
2808.0,248.0,10/30/2021,11/12/2021
2809.0,447.0,1/14/2023,1/26/2023
2810.0,74.0,5/6/2020,5/20/2020
2811.0,188.0,3/25/2020,4/6/2020
2815.0,406.0,2/21/2020,2/28/2020
2816.0,397.0,11/27/2022,12/11/2022
2817.0,80.0,8/7/2022,8/21/2022
2818.0,388.0,12/21/2021,1/4/2022
2819.0,448.0,2/20/2019,2/28/2019
2820.0,189.0,10/28/2020,11/11/2020
2822.0,416.0,8/24/2020,9/3/2020
2823.0,160.0,1/21/2024,1/24/2024
2824.0,76.0,7/8/2022,7/12/2022
2825.0,39.0,12/21/2019,1/2/2020
2826.0,340.0,10/24/2019,11/1/2019
2827.0,146.0,1/15/2020,1/26/2020
2828.0,114.0,9/17/2023,9/20/2023
2830.0,33.0,6/9/2023,6/14/2023
2831.0,99.0,12/24/2021,12/29/2021
2832.0,191.0,6/16/2021,6/22/2021
2833.0,339.0,9/3/2020,9/9/2020
2834.0,185.0,5/11/2021,5/23/2021
2835.0,298.0,1/30/2023,2/13/2023
2836.0,224.0,2/25/2020,3/6/2020
2838.0,113.0,2/10/2023,2/24/2023
2839.0,217.0,11/9/2020,11/12/2020
2840.0,234.0,10/27/2023,11/2/2023
2841.0,373.0,2/5/2021,2/11/2021
2842.0,162.0,11/7/2022,11/14/2022
2844.0,436.0,2/25/2021,3/5/2021
2845.0,170.0,5/25/2020,6/1/2020
2846.0,377.0,3/14/2023,3/17/2023
2847.0,374.0,10/5/2020,10/10/2020
2848.0,274.0,3/4/2019,3/16/2019
2849.0,154.0,10/27/2021,11/1/2021
2850.0,85.0,5/14/2022,5/17/2022
2851.0,127.0,9/1/2020,9/15/2020
2853.0,64.0,10/20/2023,11/3/2023
2854.0,290.0,2/28/2020,3/9/2020
2857.0,337.0,2/27/2021,3/3/2021
2858.0,243.0,9/12/2022,9/20/2022
2859.0,432.0,6/16/2023,6/22/2023
2861.0,389.0,11/6/2021,11/20/2021
2862.0,241.0,7/13/2019,7/18/2019
2863.0,99.0,4/17/2022,4/21/2022
2864.0,35.0,6/27/2019,7/10/2019
2865.0,194.0,6/26/2023,7/3/2023
2866.0,150.0,11/10/2023,11/23/2023
2867.0,174.0,1/9/2024,1/19/2024
2869.0,30.0,9/30/2021,10/3/2021
2870.0,336.0,8/5/2019,8/16/2019
2871.0,270.0,9/24/2021,10/5/2021
2872.0,204.0,2/23/2020,2/27/2020
2873.0,351.0,6/30/2020,7/11/2020
2874.0,410.0,9/6/2023,9/17/2023
2875.0,73.0,10/5/2022,10/11/2022
2876.0,149.0,8/19/2023,8/30/2023
2877.0,340.0,1/30/2024,2/11/2024
2878.0,434.0,5/16/2020,5/26/2020
2879.0,295.0,11/2/2020,11/8/2020
2880.0,352.0,2/1/2019,2/5/2019
2881.0,226.0,4/14/2019,4/24/2019
2882.0,303.0,8/8/2022,8/14/2022
2883.0,119.0,3/18/2022,3/25/2022
2884.0,192.0,4/13/2023,4/20/2023
2885.0,148.0,4/1/2019,4/13/2019
2887.0,202.0,9/21/2019,9/24/2019
2889.0,273.0,10/30/2023,11/5/2023
2890.0,129.0,11/7/2022,11/14/2022
2891.0,64.0,11/23/2023,12/6/2023
2892.0,204.0,6/9/2023,6/14/2023
2894.0,372.0,11/14/2019,11/17/2019
2895.0,102.0,2/9/2022,2/18/2022
2896.0,111.0,12/15/2019,12/20/2019
2897.0,419.0,10/22/2021,10/26/2021
2898.0,161.0,6/3/2021,6/17/2021
2900.0,184.0,12/8/2020,12/19/2020
2901.0,67.0,8/8/2022,8/22/2022
2902.0,62.0,6/21/2021,6/25/2021
2903.0,130.0,5/6/2020,5/15/2020
2904.0,309.0,12/14/2023,12/17/2023
2905.0,264.0,10/27/2020,11/3/2020
2907.0,425.0,11/26/2023,12/2/2023
2910.0,361.0,5/10/2019,5/20/2019
2911.0,76.0,6/27/2019,7/8/2019
2913.0,282.0,8/13/2023,8/24/2023
2914.0,307.0,12/25/2022,1/5/2023
2915.0,357.0,8/9/2023,8/15/2023
2916.0,69.0,9/5/2022,9/17/2022
2917.0,339.0,9/15/2023,9/27/2023
2918.0,434.0,7/25/2021,8/2/2021
2919.0,204.0,4/17/2019,4/24/2019
2920.0,116.0,6/10/2021,6/23/2021
2921.0,381.0,10/5/2020,10/14/2020
2922.0,139.0,6/22/2021,7/1/2021
2923.0,432.0,11/27/2019,12/4/2019
2924.0,391.0,9/12/2023,9/25/2023
2926.0,242.0,9/4/2023,9/18/2023
2927.0,316.0,5/26/2019,5/30/2019
2928.0,268.0,1/13/2023,1/18/2023
2929.0,299.0,4/30/2023,5/8/2023
2933.0,223.0,4/2/2020,4/10/2020
2935.0,171.0,12/6/2022,12/11/2022
2936.0,360.0,12/12/2020,12/18/2020
2937.0,237.0,11/5/2020,11/12/2020
2938.0,291.0,9/23/2020,10/4/2020
2940.0,40.0,4/24/2022,5/2/2022
2941.0,279.0,3/26/2021,4/5/2021
2942.0,110.0,6/14/2021,6/24/2021
2943.0,446.0,11/9/2021,11/12/2021
2944.0,407.0,8/20/2023,8/29/2023
2945.0,335.0,3/26/2022,4/8/2022
2946.0,303.0,3/26/2023,4/8/2023
2947.0,188.0,9/3/2022,9/12/2022
2948.0,149.0,5/10/2019,5/24/2019
2949.0,177.0,12/9/2021,12/18/2021
2950.0,427.0,11/1/2020,11/15/2020
2951.0,303.0,2/7/2019,2/20/2019
2952.0,34.0,3/19/2023,4/2/2023
2953.0,16.0,3/14/2023,3/17/2023
2954.0,250.0,2/20/2020,3/2/2020
2955.0,239.0,2/21/2020,2/28/2020
2957.0,109.0,5/5/2019,5/17/2019
2958.0,320.0,4/22/2023,4/26/2023
2959.0,280.0,7/10/2020,7/23/2020
2961.0,284.0,3/20/2023,3/28/2023
2962.0,268.0,7/8/2019,7/12/2019
2963.0,446.0,8/11/2022,8/18/2022
2966.0,307.0,1/23/2022,1/27/2022
2967.0,192.0,5/16/2019,5/22/2019
2968.0,356.0,10/1/2019,10/6/2019
2969.0,102.0,10/7/2020,10/11/2020
2971.0,247.0,1/29/2023,2/3/2023
2972.0,28.0,4/24/2022,5/7/2022
2973.0,279.0,9/11/2021,9/24/2021
2974.0,427.0,10/30/2021,11/12/2021
2975.0,73.0,11/23/2023,12/6/2023
2976.0,394.0,8/9/2022,8/16/2022
2977.0,179.0,7/3/2020,7/17/2020
2979.0,23.0,8/30/2019,9/13/2019
2980.0,166.0,12/1/2020,12/8/2020
2981.0,362.0,3/26/2020,4/9/2020
2983.0,287.0,4/14/2019,4/21/2019
2984.0,389.0,12/5/2023,12/15/2023
2986.0,382.0,11/18/2023,11/22/2023
2987.0,167.0,1/11/2023,1/19/2023
2988.0,417.0,11/12/2021,11/16/2021
2989.0,130.0,7/5/2019,7/19/2019
2992.0,338.0,8/8/2022,8/15/2022
2993.0,411.0,11/4/2022,11/13/2022
2995.0,130.0,3/20/2022,3/31/2022
2996.0,428.0,12/10/2022,12/19/2022
2997.0,400.0,12/12/2022,12/22/2022
2998.0,215.0,1/18/2023,2/1/2023
3000.0,222.0,7/8/2022,7/12/2022
3001.0,2.0,10/30/2021,11/9/2021
3002.0,155.0,9/5/2022,9/17/2022
3003.0,359.0,11/22/2022,12/6/2022
3004.0,209.0,3/14/2022,3/26/2022
3005.0,303.0,2/14/2023,2/20/2023
3006.0,388.0,3/7/2023,3/20/2023
3008.0,432.0,9/7/2019,9/14/2019
3009.0,286.0,12/15/2019,12/18/2019
3012.0,81.0,1/29/2021,2/2/2021
3013.0,444.0,4/7/2019,4/17/2019
